accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0.9774436090225563,0.9774048681814662,0.9773559546997157,0.9773521383328478,0.977477866939656,0.9774436090225563,0.9774324867218182
0.9729323308270676,0.9730024399294349,0.9726908723230654,0.9727283412734085,0.9731211618291797,0.9729323308270676,0.9729086426362824
0.9721804511278196,0.971960947786972,0.9722568083567428,0.971991965642881,0.9721955391665617,0.9721804511278196,0.9720709703120497
0.9789473684210527,0.9793147429931185,0.9785581579767199,0.9787391076244623,0.979088225178986,0.9789473684210527,0.9788240715015867
0.9766917293233083,0.9775493390718797,0.9778835978835978,0.9774989389111373,0.9770475283968513,0.9766917293233083,0.9766425708690705
0.9766917293233083,0.976430785732919,0.9766267412660377,0.9764783658389282,0.9767276871105194,0.9766917293233083,0.976659268965272
0.9699248120300752,0.9697499547045657,0.9707798186015509,0.9701383854939604,0.9700898954514049,0.9699248120300752,0.9698802537228389
0.9646616541353383,0.9666914372111626,0.966700742363393,0.9662865030836769,0.9655340821621538,0.9646616541353383,0.9646695555704002
0.9646616541353383,0.9649848405670269,0.964861641559928,0.964848343526065,0.9646852594013292,0.9646616541353383,0.9645998721263999
0.968421052631579,0.9700117923923688,0.9687682466431593,0.9692203845545677,0.9686600866222345,0.968421052631579,0.9683670387061097
0.9774436090225563,0.977241590134506,0.9768216971761031,0.9769752252775508,0.9773933065160233,0.9774436090225563,0.9773640744944209
0.9774436090225563,0.9774719818524537,0.9776301182581963,0.9775007294436475,0.9774762990493108,0.9774436090225563,0.9774086267233214
0.9744360902255639,0.9744750941036102,0.9746487972691338,0.9744195486833191,0.974572216249413,0.9744360902255639,0.9743607896602414
0.9774436090225563,0.9755150037255301,0.975871100592349,0.9756573291050035,0.9775701191609384,0.9774436090225563,0.9774693903098126
0.9736842105263158,0.9740019501818976,0.9742200683211919,0.9740843628123976,0.9737608292917851,0.9736842105263158,0.9736951734528859
0.9819548872180451,0.982171816225291,0.9822254806125773,0.9821721100828882,0.9818495948640947,0.9819548872180451,0.981875209715425
0.9721804511278196,0.9724665904034759,0.9726917404599099,0.9723445677896472,0.9725919634432066,0.9721804511278196,0.9721501086661806
0.9729323308270676,0.9727543623939685,0.9729237606309862,0.9727979393819648,0.9729426703290828,0.9729323308270676,0.9728950004284346
0.975187969924812,0.9749988849620269,0.9744017980397846,0.9745391462190203,0.9752096347214804,0.975187969924812,0.9750408598103775
0.9774436090225563,0.9775539949466022,0.9777964261526089,0.9776599328160493,0.9775007454931468,0.9774436090225563,0.9774567856133557
0.9729323308270676,0.9721674781215149,0.9720311392118279,0.9720419822430852,0.9729773190494192,0.9729323308270676,0.9728982646303508
0.9699248120300752,0.9698165169450407,0.9698918443491908,0.9696402242111445,0.9701827781728372,0.9699248120300752,0.9698391666493077
0.9736842105263158,0.9728399347843887,0.9728117438350192,0.9727240132854096,0.9738223266533502,0.9736842105263158,0.9736507844426001
0.9766917293233083,0.9765598774929465,0.9763541028260129,0.9761459960130333,0.9771124515693952,0.9766917293233083,0.9765966192499518
0.9766917293233083,0.9765731274947603,0.9769411764705882,0.9766683345802447,0.9768012179418419,0.9766917293233083,0.9766565470597927
0.975187969924812,0.9748203774832233,0.9742588844077595,0.9744683136632366,0.9752224430228972,0.975187969924812,0.9751332421091682
0.9706766917293234,0.9695587618585646,0.9695655272931051,0.969504660029818,0.9707389047126256,0.9706766917293234,0.9706501455539972
0.9714285714285714,0.970524364002625,0.9708813538654635,0.9705503476993169,0.971638959363706,0.9714285714285714,0.9713847901586403
0.9736842105263158,0.9746196335299453,0.9735889181016997,0.9738984013694167,0.9739437924400273,0.9736842105263158,0.9736072648105462
0.9706766917293234,0.9709640415645943,0.9694606347609591,0.9699103232360446,0.970875545789287,0.9706766917293234,0.9704828370301666
0.9699248120300752,0.9695475505951517,0.9692243077279574,0.9692342321904153,0.9701073829545195,0.9699248120300752,0.9698645321620847
0.9729323308270676,0.9722762414630198,0.9726898078896605,0.9723334716278526,0.9730284897965181,0.9729323308270676,0.9728313368149356
0.9744360902255639,0.9753314743103013,0.9758220622625075,0.9755249555438732,0.9744070176406155,0.9744360902255639,0.9743678796272645
0.9721804511278196,0.9730049088587988,0.9725485496501454,0.9725857618576936,0.9725028368208307,0.9721804511278196,0.9721494823419962
0.9766917293233083,0.9762557899948888,0.9761033561033561,0.9761577205213499,0.9766931832019834,0.9766917293233083,0.9766710015381421
0.9654135338345865,0.964953388977054,0.9656732775367537,0.9651628187932687,0.9655599073569635,0.9654135338345865,0.965333282214481
0.9714285714285714,0.9721389873236636,0.972003516268764,0.9719721138401993,0.971427090102514,0.9714285714285714,0.9713281994641821
0.9714285714285714,0.9718686322352003,0.9703864398935554,0.9708087076237086,0.9718862064913213,0.9714285714285714,0.9713457899415856
0.9721804511278196,0.9731602999184836,0.9728385425316372,0.972785132999015,0.9723624087184697,0.9721804511278196,0.9720519307777803
0.9631578947368421,0.9630418086132849,0.962433098706863,0.9625973536566645,0.9633315486774322,0.9631578947368421,0.9631058097658632
0.9789473684210527,0.9785973471897658,0.9785466258190846,0.9785332274978515,0.9790050875010408,0.9789473684210527,0.9789376113062207
0.9744360902255639,0.974683874902226,0.9753051282174152,0.9748954563180323,0.9745925880405185,0.9744360902255639,0.9744152692899285
0.9819548872180451,0.9814977395261943,0.9815870780866558,0.9814999175054592,0.9820438735948085,0.9819548872180451,0.9819577612499696
0.969172932330827,0.9692267911553545,0.9696937235562025,0.9692183762289813,0.969474489473105,0.969172932330827,0.9690789291680367
0.9699248120300752,0.9701808613073046,0.9700951614237153,0.969987435384771,0.9702155953716246,0.9699248120300752,0.969922121892856
0.9729323308270676,0.9734845455069167,0.9736108673872597,0.9734601543652215,0.9729001702146003,0.9729323308270676,0.9728278000285717
0.9714285714285714,0.9714561785199315,0.9715900960931473,0.9714139227140507,0.9715230328926087,0.9714285714285714,0.9713676264177805
0.9766917293233083,0.9772386758230679,0.9766636078227272,0.9767067242749883,0.9771396131580622,0.9766917293233083,0.9766713215170308
0.9736842105263158,0.9729072875362628,0.9727522831341165,0.9727609410217599,0.9737121529108563,0.9736842105263158,0.9736273776691899
0.969172932330827,0.969635104016654,0.9704144960929199,0.9695610596115551,0.9696994469458976,0.969172932330827,0.9689625303540346
0.9774436090225563,0.9773802748653642,0.9769262504692925,0.9771162237694726,0.9774437768222818,0.9774436090225563,0.9774069644023035
0.9736842105263158,0.9740322561724805,0.9733462615815558,0.9734881563602753,0.9737706666264921,0.9736842105263158,0.9735282822284399
0.9759398496240601,0.9752895180797001,0.975408706237725,0.9752114803257133,0.976114959896673,0.9759398496240601,0.9758912992172233
0.9699248120300752,0.9693458927903371,0.9688619341967556,0.9690629541256837,0.9699851707591891,0.9699248120300752,0.9699143917248065
0.968421052631579,0.9692634219712872,0.9691709380145536,0.9689118686112732,0.968973678935747,0.968421052631579,0.9683879673396883
0.969172932330827,0.9698772943644067,0.9693612323169646,0.969275432418554,0.9695594958194613,0.969172932330827,0.969020075030499
0.9721804511278196,0.9724610202496408,0.9715589938414544,0.9718498986970356,0.9722836853075476,0.9721804511278196,0.9720756574833157
0.9736842105263158,0.973916264664996,0.974651319773271,0.9741483878268269,0.973775855758279,0.9736842105263158,0.9735927627611463
0.9714285714285714,0.9715679193463348,0.9715204905401544,0.9713713636330062,0.9716260622665314,0.9714285714285714,0.9713529429663846
0.9654135338345865,0.9663576562700552,0.966163909890847,0.9661107241242417,0.9657701760658867,0.9654135338345865,0.9654310467268301
0.975187969924812,0.9752132564635279,0.9754443639605505,0.9753062401482693,0.9751287606785696,0.975187969924812,0.9751359570252627
0.9676691729323308,0.9675122987474175,0.9677360066833751,0.9675444183336929,0.9676339642836989,0.9676691729323308,0.9675723604286509
0.9699248120300752,0.9696006774292139,0.9697687753938113,0.9696214511382028,0.9698784203119183,0.9699248120300752,0.9698426964831846
0.9661654135338346,0.9660611005785888,0.9669916249758147,0.9663803943335942,0.9662446822471316,0.9661654135338346,0.9660570239421352
0.9654135338345865,0.9649615759933138,0.9644397295681678,0.9645466545860725,0.9653882142433329,0.9654135338345865,0.9652457241759526
0.975187969924812,0.97565368633054,0.9749059580148041,0.9751230227041555,0.9754441462457615,0.975187969924812,0.9751618518267096
0.9736842105263158,0.9736564097045768,0.9734880015714177,0.9734658122689419,0.9737457317485381,0.9736842105263158,0.9736081612193842
0.9699248120300752,0.9700353735034881,0.9702587302353262,0.9699282802542945,0.9700225980829751,0.9699248120300752,0.9697575570663672
0.975187969924812,0.9751139378124247,0.9744540101051165,0.974658412034507,0.9754322274061936,0.975187969924812,0.9751880591894522
0.9736842105263158,0.9741714446559964,0.9742685551469201,0.9741351400106678,0.9738274943520117,0.9736842105263158,0.9736689169164856
0.969172932330827,0.9696259065861292,0.9697121830416542,0.9695207205751097,0.9694269222851812,0.969172932330827,0.9691505638180733
0.9744360902255639,0.9746978216939521,0.9738111607899071,0.9741814471326812,0.9745462466959702,0.9744360902255639,0.9744215156299335
0.9729323308270676,0.9730405771618823,0.9732061480579517,0.9730857495700821,0.9729749655525815,0.9729323308270676,0.9729154349077054
0.9736842105263158,0.972658932062561,0.9742163853945576,0.972966031062297,0.9743879617482122,0.9736842105263158,0.9735776775973437
0.9736842105263158,0.9738675517622886,0.9735849056603774,0.973609340488939,0.9738225686820859,0.9736842105263158,0.9736359903474417
0.9744360902255639,0.9746636831920924,0.9736844160396947,0.9739839802285666,0.9745234920076511,0.9744360902255639,0.9742942880171718
0.9676691729323308,0.967605109701906,0.9676616008393986,0.9675501720958906,0.9676646049285013,0.9676691729323308,0.967582919845691
0.9706766917293234,0.9708689380568517,0.9711005503537539,0.9708463953444832,0.9708431278146586,0.9706766917293234,0.9706209027592704
0.9654135338345865,0.9656710975330437,0.9658162430401942,0.9655452821583486,0.9656834790319244,0.9654135338345865,0.9653493926526457
0.9729323308270676,0.9732812794335469,0.9731531190688685,0.9731834249210989,0.9729478140544371,0.9729323308270676,0.9729070175119233
0.9721804511278196,0.9725212437021608,0.9723000813840572,0.9723364951416886,0.9723031654753242,0.9721804511278196,0.972167365858569
0.9714285714285714,0.9721057742302582,0.9722798123318434,0.9720949238989448,0.9714066844847534,0.9714285714285714,0.971320212529428
0.9774436090225563,0.977311549595132,0.9769405555612451,0.9770412770070787,0.9775194194222757,0.9774436090225563,0.9773974912267968
0.9646616541353383,0.9649298860242803,0.9649113734562651,0.9648404538005154,0.964611449744362,0.9646616541353383,0.9645570204996113
0.9736842105263158,0.9743451542103875,0.9749721344338751,0.9746175887715204,0.9736063418721934,0.9736842105263158,0.9736041798100875
0.9706766917293234,0.9707033148622891,0.9702883463693439,0.9703782496347102,0.9707284885733976,0.9706766917293234,0.9705855309234224
0.968421052631579,0.9681578730725852,0.9686920584690716,0.9683264647177292,0.9685963246712,0.968421052631579,0.9684083163659162
0.9796992481203007,0.9800011857287373,0.9793894177587223,0.9796293428598641,0.9797185827530023,0.9796992481203007,0.9796437043197206
0.9789473684210527,0.9786600664142554,0.9795961461507681,0.9789936741448677,0.9791468122482725,0.9789473684210527,0.9789093895442237
0.9789473684210527,0.9789103923069199,0.9788803716970762,0.9788539072800617,0.9790452992241434,0.9789473684210527,0.9789538211363478
0.9789473684210527,0.9784166742156597,0.9785448882418825,0.9784344326174343,0.9790547968344633,0.9789473684210527,0.9789559900859238
0.968421052631579,0.9684228232363902,0.9683807761738649,0.9683028203440518,0.9684922594296278,0.968421052631579,0.9683590545119103
0.9744360902255639,0.9748078899517749,0.9745969945198418,0.9745800816120322,0.9745231502148525,0.9744360902255639,0.9743569176706789
0.9759398496240601,0.9755380968081342,0.9753889390949138,0.9753699742972091,0.9759601472842623,0.9759398496240601,0.9758564689966464
0.9714285714285714,0.971704019434768,0.9709089223351979,0.9711060516725224,0.9715878064983183,0.9714285714285714,0.9713096047796724
0.9654135338345865,0.9669484197075302,0.9683116642074296,0.9674692237063567,0.9655721926369941,0.9654135338345865,0.9653229397155882
0.9669172932330827,0.9676501139700374,0.9667929003932667,0.9670688880383015,0.9671265232068478,0.9669172932330827,0.9668686669403742
0.9721804511278196,0.9723450680929855,0.9740909158072046,0.9729592597390833,0.9726197205819105,0.9721804511278196,0.9721357671518146
0.9699248120300752,0.9708270280267974,0.9709984187444075,0.9707858455829316,0.9701601083167654,0.9699248120300752,0.9699151732537874
0.9736842105263158,0.9738700817599957,0.9744073281821768,0.974034408516296,0.9739174373143686,0.9736842105263158,0.9736944065230386
0.9601503759398496,0.9613770390733052,0.9606059654631082,0.9608089698077936,0.9601928779915521,0.9601503759398496,0.9599974886710494
0.9721804511278196,0.9713563155685275,0.9714202050736434,0.9712873069966623,0.972213579818883,0.9721804511278196,0.9720966656738282
0.9781954887218045,0.978853832436734,0.9788236194480824,0.9787943246545787,0.9781904658540717,0.9781954887218045,0.9781486735895597
0.9774436090225563,0.977785641136902,0.9774200398142003,0.9775632799694378,0.9774544574519363,0.9774436090225563,0.9774103488175765
0.9676691729323308,0.967860915807929,0.9681032637774212,0.9677098889822092,0.9679841872520233,0.9676691729323308,0.9675524902357067
0.9714285714285714,0.9711994075245428,0.9711638558406189,0.9710326255776522,0.9715323352985558,0.9714285714285714,0.97133133094797
0.975187969924812,0.9738323762186101,0.9737820193988054,0.9737013352985775,0.9753023474984209,0.975187969924812,0.975144384460744
0.9789473684210527,0.97994912545064,0.979728056075259,0.9795276782784412,0.9795123865674169,0.9789473684210527,0.9789080876482675
0.9744360902255639,0.9748081905351327,0.9746997885835096,0.9746766548104393,0.9745656404696125,0.9744360902255639,0.9744233496268735
0.9676691729323308,0.9670164014937921,0.9674439920099818,0.9670367237433408,0.9678662125505791,0.9676691729323308,0.9675759061405951
0.9736842105263158,0.9732601880648197,0.974445453875337,0.973656432098157,0.973947283310033,0.9736842105263158,0.9736156523295572
0.9669172932330827,0.9658769268406224,0.9676243352209017,0.9664523409643533,0.9673553688556529,0.9669172932330827,0.9668445104186527
0.9744360902255639,0.9752353434758352,0.9748735060909854,0.9748461104849767,0.9747908508850338,0.9744360902255639,0.9744099711932793
0.969172932330827,0.9691194340331553,0.9690066999689556,0.9690008560583984,0.9691239836346638,0.969172932330827,0.9690850595030132
0.9729323308270676,0.9741641385796196,0.97425,0.9740715610289161,0.9731702756154714,0.9729323308270676,0.9729090934798407
0.9706766917293234,0.9707093563902232,0.9714525579205235,0.9709822282590324,0.9707920531866168,0.9706766917293234,0.9706343423336279
0.9774436090225563,0.9774111268132024,0.9772679123563766,0.9772965066031132,0.9775147059540765,0.9774436090225563,0.9774351839784761
0.9706766917293234,0.9699669330207815,0.9710852005933972,0.9702614570174342,0.971085526917784,0.9706766917293234,0.9706011829698845
0.9759398496240601,0.9761190840770354,0.9762244333886125,0.976114454756637,0.9759428473287377,0.9759398496240601,0.9758835130665795
0.9744360902255639,0.9754295737277185,0.9740254157541747,0.9744217450391834,0.974823329387109,0.9744360902255639,0.9743237176030318
0.9721804511278196,0.9729067283404614,0.9726486102897693,0.9726715099925405,0.9721474839581501,0.9721804511278196,0.9720580718208344
0.968421052631579,0.9679163821303144,0.9674584180926169,0.9675607676284802,0.9684477176727061,0.968421052631579,0.9683094275004521
0.9639097744360903,0.9645952819090052,0.9649768347545826,0.964322129177619,0.9644911181456924,0.9639097744360903,0.9637275650895566
0.968421052631579,0.9691113792751265,0.9698390444564147,0.9693576000863295,0.9684984047521846,0.968421052631579,0.9683421704392966
0.9729323308270676,0.9726257934851417,0.9716670651047892,0.9718978125881724,0.9732825902527534,0.9729323308270676,0.9728660206891043
0.9759398496240601,0.9761757273413669,0.9748887466343223,0.9752809502427168,0.976275290261257,0.9759398496240601,0.975863021130688
0.9654135338345865,0.9663786510994367,0.9663172807040844,0.9661733447452029,0.965518974058543,0.9654135338345865,0.9652890365273515
0.9639097744360903,0.9648900530183322,0.9639790671723798,0.9641592729024134,0.9642026269579052,0.9639097744360903,0.963779490173715
0.975187969924812,0.976009309759589,0.9757427862037517,0.9757908029981875,0.9752800186686553,0.975187969924812,0.9751493370218145
0.9759398496240601,0.9762869635674166,0.977174980615146,0.9765853207796773,0.9760617090122287,0.9759398496240601,0.9758515108638337
0.969172932330827,0.9689386217637308,0.9686729301233118,0.9687379994071401,0.969098925727109,0.969172932330827,0.9690676697299123
0.975187969924812,0.97548598993932,0.9749119163912532,0.9750173941055008,0.9753947567824026,0.975187969924812,0.9751107378626037
0.9721804511278196,0.9721979994058187,0.9721679476318046,0.9721313850033402,0.9721821890578207,0.9721804511278196,0.9721303469361596
0.9721804511278196,0.9726351998642404,0.9723148368398389,0.9722922835155583,0.9724253031070432,0.9721804511278196,0.972124763671458
0.968421052631579,0.9674804845130792,0.9688078772311137,0.9678272682679827,0.9689141524588089,0.968421052631579,0.968353747157261
0.9601503759398496,0.9588380057003361,0.9588021950962113,0.9587764834359745,0.960349311998304,0.9601503759398496,0.9602054083255007
0.9714285714285714,0.9719522992263266,0.9726219559112069,0.9721984597743102,0.971437250981327,0.9714285714285714,0.9713445719559239
0.9624060150375939,0.962592309607954,0.9620470936508673,0.9621020901678815,0.962617153918097,0.9624060150375939,0.9622954208961584
0.9639097744360903,0.9652305175536722,0.9648340650186118,0.9649237710084577,0.9640689495756427,0.9639097744360903,0.9638875135948173
0.9676691729323308,0.9688595004373,0.9682828504416368,0.9683139739273994,0.9679983030998419,0.9676691729323308,0.9675703677474963
0.9661654135338346,0.9674150884067183,0.9675065135988643,0.9672230632746859,0.9664945290276263,0.9661654135338346,0.9660831370367724
0.9729323308270676,0.9731585718470963,0.9733579888007753,0.9731349860670203,0.973120052222727,0.9729323308270676,0.9728991685568267
0.9714285714285714,0.9703628125456527,0.9713680251335759,0.9706725083516383,0.971780867256863,0.9714285714285714,0.9714164385673828
0.9721804511278196,0.9729260549252778,0.9726418670539214,0.9727315443915646,0.9721253490388151,0.9721804511278196,0.9721006082456036
0.9729323308270676,0.9727914027323805,0.9730111846696466,0.9728765586741946,0.9728583511528798,0.9729323308270676,0.9728705303420563
0.9699248120300752,0.9696473162197214,0.9703633075254776,0.9698692311357231,0.9699599910419968,0.9699248120300752,0.9698085316505722
0.9774436090225563,0.9775289527756736,0.9775508920744814,0.9774730355261632,0.9775308802788831,0.9774436090225563,0.9774215720390408
0.9654135338345865,0.9654183292031491,0.9649962107976384,0.9650372043460145,0.9656356029131891,0.9654135338345865,0.9653573696091492
0.9669172932330827,0.9670947349800748,0.9672904972597507,0.9669996092500698,0.9671217742845533,0.9669172932330827,0.9668242467679942
0.968421052631579,0.9685499096176258,0.9695019084559025,0.9689275956231587,0.9684537137218299,0.968421052631579,0.9683379920761626
0.9669172932330827,0.9666160577692517,0.9675417821449568,0.9669879876111487,0.9668057336914684,0.9669172932330827,0.9667677312351617
0.9736842105263158,0.9740759095043374,0.9730209259055854,0.9733222080501426,0.9739558262853039,0.9736842105263158,0.9735970623161654
0.9721804511278196,0.9722583987268724,0.9723084868151488,0.9722362606550521,0.9721605537966137,0.9721804511278196,0.9721228739883625
0.9631578947368421,0.9631134415834797,0.9625832407104719,0.9626369765808901,0.9633038880305828,0.9631578947368421,0.9630177019839464
0.9736842105263158,0.9734975287383657,0.9726773068442428,0.9728261468279749,0.9739316241515493,0.9736842105263158,0.9735550018451952
0.9744360902255639,0.9748658652951901,0.9749562313141379,0.9748680456033249,0.9745560349960526,0.9744360902255639,0.9744522934356015
0.969172932330827,0.9690491379562053,0.9699826388888889,0.9693801627142333,0.969337022012474,0.969172932330827,0.9691167949173589
0.9766917293233083,0.9769928130540727,0.9774881969456238,0.9772173647618629,0.9766970104246859,0.9766917293233083,0.9766709423433498
0.9714285714285714,0.9709676242296194,0.9704633847898073,0.9706060604441819,0.9715558201344132,0.9714285714285714,0.9713802539439488
0.9631578947368421,0.9630413677165842,0.9628514217433242,0.9627034901138826,0.9632776387840963,0.9631578947368421,0.9629755272714751
0.9669172932330827,0.9671208120219028,0.9676816187225743,0.9672993062046981,0.9671192085389548,0.9669172932330827,0.966915740866541
0.975187969924812,0.9759814244995482,0.975205976940179,0.9755115537386395,0.9751863036934859,0.975187969924812,0.9751066401993175
0.9646616541353383,0.9654957887331943,0.9655389332558443,0.9654201207678579,0.9648127306248903,0.9646616541353383,0.9646414556248883
0.9744360902255639,0.9732170746696113,0.9728960198510569,0.9730232841706083,0.9744524142364712,0.9744360902255639,0.9744101418904988
0.9714285714285714,0.9701310719135001,0.9708624118055298,0.970460741708699,0.9715946212737668,0.9714285714285714,0.9714742372334462
0.9676691729323308,0.9676726894462628,0.9665002833823483,0.9669431586310895,0.9677953923341504,0.9676691729323308,0.9675900916172255
0.9616541353383459,0.962275536158443,0.9619953289192583,0.9620563699417815,0.9617836933348856,0.9616541353383459,0.9616400269988808
0.9796992481203007,0.9799516034171676,0.9794241854792307,0.9796604738517356,0.979763187724987,0.9796992481203007,0.9797043515169477
0.9736842105263158,0.9748121180930334,0.9741032572402085,0.9743035839489037,0.9739240263999642,0.9736842105263158,0.9736521191347977
0.9744360902255639,0.9752501814198842,0.9748768506672963,0.9750046460003828,0.9745074167647144,0.9744360902255639,0.974416221145775
0.9729323308270676,0.9736639668338942,0.9739289830415455,0.9737388624378429,0.9728934856365351,0.9729323308270676,0.9728545938718248
0.9669172932330827,0.9669623417304178,0.9670022659997036,0.9669540428540836,0.9669475365050128,0.9669172932330827,0.9669039201011791
0.9669172932330827,0.967612685458351,0.9674986659133001,0.9671868519153606,0.9674405272793948,0.9669172932330827,0.9668052413347789
0.9744360902255639,0.9739444730799709,0.9733986118043191,0.9736338665919548,0.974429824032749,0.9744360902255639,0.9743946734192812
0.9759398496240601,0.9763159406202696,0.9764480401488276,0.9761482549626465,0.9762748229408849,0.9759398496240601,0.9758757109118524
0.9706766917293234,0.9714633117740353,0.9717555840937783,0.9715356232830226,0.9706014994862594,0.9706766917293234,0.9705633014586774
0.9669172932330827,0.9667416927899687,0.9671123267652909,0.9667972605435036,0.967069234999725,0.9669172932330827,0.9668628845569893
0.9639097744360903,0.9643832127927267,0.9646089943961027,0.9644013070607118,0.9639327981701503,0.9639097744360903,0.9638271375779806
0.9736842105263158,0.9741216046413502,0.9737688975696356,0.9737984740826888,0.9739225225178464,0.9736842105263158,0.9736556877419789
0.9744360902255639,0.9748464932580456,0.9742266482735668,0.974231252467658,0.9749111608181665,0.9744360902255639,0.9743704156561882
0.9827067669172932,0.982494116777205,0.9821442736595236,0.9822923099224683,0.982700158241954,0.9827067669172932,0.9826768104859326
0.968421052631579,0.9685802359687361,0.96833010807741,0.9683727370436743,0.9684166148849566,0.968421052631579,0.9683367635370732
0.9789473684210527,0.9787130993283952,0.9777848839745455,0.9781735938661255,0.9789748355173855,0.9789473684210527,0.9788870364942828
0.9669172932330827,0.9675429012895845,0.9676324978023754,0.967467226220885,0.9670260603090971,0.9669172932330827,0.9668514413333371
0.9736842105263158,0.9734290569157433,0.9729199643978277,0.9730816438482266,0.973849621874812,0.9736842105263158,0.9736726106054516
0.9714285714285714,0.9719113858823375,0.9717029238611679,0.9717021064677427,0.9715896473283919,0.9714285714285714,0.9714042352653446
0.9766917293233083,0.977898611655991,0.9781255519503708,0.9778685059156169,0.9769161056167529,0.9766917293233083,0.9766517696960909
0.9721804511278196,0.9724661810003445,0.9721184036846686,0.9720832275670865,0.9725197784185727,0.9721804511278196,0.9721442987863276
0.968421052631579,0.9695890279607087,0.9695281385281385,0.9694960053515537,0.9684960880082109,0.968421052631579,0.9683944466342153
0.975187969924812,0.9750843490610045,0.9748929625842443,0.9748753603540768,0.97531804875656,0.975187969924812,0.9751384115632085
0.9804511278195489,0.980323182599073,0.980009420156299,0.9799811415372283,0.9807205386254906,0.9804511278195489,0.9804049692277562
0.9676691729323308,0.9684108808099143,0.968692046300746,0.9681625445074709,0.9682462542806314,0.9676691729323308,0.9675594031266295
0.9744360902255639,0.9742607333305948,0.9741300366300367,0.9741511878782182,0.9744714771250754,0.9744360902255639,0.9744094758996502
0.9706766917293234,0.970509400300422,0.9702762125188936,0.970249721418438,0.9706897531594626,0.9706766917293234,0.9705410057115329
0.968421052631579,0.9692301702162158,0.9695365511026294,0.969127722995491,0.9688141038132958,0.968421052631579,0.968356701816962
0.9631578947368421,0.9633117668300427,0.9620300973669418,0.9625088063203517,0.9633242725203388,0.9631578947368421,0.9630852368596112
0.975187969924812,0.9743209455691261,0.9753725490196079,0.9747166438783219,0.9754092867950787,0.975187969924812,0.9751599114749505
0.9759398496240601,0.9763712196105626,0.9763386907684446,0.9763105125637876,0.9760286115817778,0.9759398496240601,0.9759395652376417
0.9721804511278196,0.9726425754717581,0.9725264397733262,0.9724110521874257,0.9724797690122419,0.9721804511278196,0.9721656472451005
0.9624060150375939,0.9631515174610763,0.963654491930354,0.9633479192088735,0.9622447219280164,0.9624060150375939,0.9622698471934346
0.9661654135338346,0.9660572646326141,0.9663096924640537,0.966054316107266,0.9662721012938116,0.9661654135338346,0.9660888111844
0.9736842105263158,0.9743926341134677,0.9735799853111505,0.9736871944010981,0.9740205876670684,0.9736842105263158,0.9735534976012156
0.9714285714285714,0.9707354404591573,0.9702983091355142,0.9704253355669593,0.9713806270421115,0.9714285714285714,0.971316492328801
0.9804511278195489,0.9812499266929364,0.9808402122641511,0.9810169666226958,0.9805390509136097,0.9804511278195489,0.9804661405579386
0.9744360902255639,0.9750547952628896,0.97522170498895,0.9751240209835922,0.9744232848462411,0.9744360902255639,0.9744155686194709
0.9646616541353383,0.9658668365967635,0.9658091666052165,0.965724411274446,0.9649063496999943,0.9646616541353383,0.964668885892789
0.9721804511278196,0.971981019041644,0.9721798434818334,0.971923679797483,0.972471060146351,0.9721804511278196,0.9721703051838244
0.9819548872180451,0.9819708798521993,0.9815941449778851,0.981639000062318,0.982052565490168,0.9819548872180451,0.9818621489236067
0.9721804511278196,0.9710426281404081,0.9701700414116402,0.9705587900372864,0.9722613144192362,0.9721804511278196,0.9721714715913461
0.9729323308270676,0.9730984129845952,0.9736311933680355,0.9732841808579813,0.9730345737221855,0.9729323308270676,0.9729035147565727
0.975187969924812,0.9754052207512501,0.974842878532035,0.9750088001684848,0.9753950848352422,0.975187969924812,0.9751742886020661
0.9729323308270676,0.972858376635355,0.9719080450802753,0.9721995572908583,0.9730031170394668,0.9729323308270676,0.9727889729704551
0.975187969924812,0.9753728226130048,0.9749621144548897,0.9751378733683481,0.9752273095705283,0.975187969924812,0.9751787860748455
0.9669172932330827,0.9655141925494511,0.9652369048549033,0.9652801214783502,0.9669058267192827,0.9669172932330827,0.9668187767027274
0.9781954887218045,0.9784143818053572,0.9783268037056054,0.9782683878693819,0.9782725953370414,0.9781954887218045,0.9781317934899912
0.9706766917293234,0.9708011746145637,0.9709091898954704,0.970779553579915,0.9706077460605701,0.9706766917293234,0.9705648578128813
0.9624060150375939,0.9631854270963703,0.9626167185310116,0.9626434354015323,0.9625521056336868,0.9624060150375939,0.9622205799345833
0.9744360902255639,0.9741703181806972,0.9746747670987634,0.9743283247663914,0.9746413820487604,0.9744360902255639,0.9744442901908125
0.9774436090225563,0.9772127499783977,0.977672874177612,0.9770544337364001,0.9780734277502657,0.9774436090225563,0.9773755511506623
0.9714285714285714,0.970439014643261,0.9700428486894126,0.9701484402135844,0.9713538325193704,0.9714285714285714,0.9712982681286715
0.9714285714285714,0.9717749311767827,0.971482557175128,0.9715115607886455,0.9715788689478718,0.9714285714285714,0.971391380506099
0.9744360902255639,0.9745247442983291,0.9743799483121076,0.9743722351102271,0.9745715064295006,0.9744360902255639,0.9744231114366053
0.9721804511278196,0.9727114743893914,0.9731754817548175,0.9727817288081116,0.9724214073511678,0.9721804511278196,0.9721366880475715
0.9714285714285714,0.971232054904673,0.9716386351966456,0.971374397874515,0.9714454169998661,0.9714285714285714,0.9713765821899977
